LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value,Flag Codes
DEU,HUR,TOT,PC_LF,1999-Q3,8.466666,
DEU,HUR,TOT,PC_LF,1999-Q4,8.3,
DEU,HUR,TOT,PC_LF,2000-Q1,8.133333,
DEU,HUR,TOT,PC_LF,2000-Q2,8,
DEU,HUR,TOT,PC_LF,2000-Q3,7.9,
DEU,HUR,TOT,PC_LF,2000-Q4,7.766667,
DEU,HUR,TOT,PC_LF,2001-Q1,7.666667,
DEU,HUR,TOT,PC_LF,2001-Q2,7.666667,
DEU,HUR,TOT,PC_LF,2001-Q3,7.833333,
DEU,HUR,TOT,PC_LF,2001-Q4,8.033334,
DEU,HUR,TOT,PC_LF,2002-Q1,8.166667,
DEU,HUR,TOT,PC_LF,2002-Q2,8.4,
DEU,HUR,TOT,PC_LF,2002-Q3,8.733334,
DEU,HUR,TOT,PC_LF,2002-Q4,9.1,
DEU,HUR,TOT,PC_LF,2003-Q1,9.5,
DEU,HUR,TOT,PC_LF,2003-Q2,9.733334,
DEU,HUR,TOT,PC_LF,2003-Q3,9.8,
DEU,HUR,TOT,PC_LF,2003-Q4,9.8,
DEU,HUR,TOT,PC_LF,2004-Q1,10.06667,
DEU,HUR,TOT,PC_LF,2004-Q2,10.3,
DEU,HUR,TOT,PC_LF,2004-Q3,10.36667,
DEU,HUR,TOT,PC_LF,2004-Q4,10.6,
DEU,HUR,TOT,PC_LF,2005-Q1,10.83333,
DEU,HUR,TOT,PC_LF,2005-Q2,11.2,
DEU,HUR,TOT,PC_LF,2005-Q3,11.16667,
DEU,HUR,TOT,PC_LF,2005-Q4,10.86667,
DEU,HUR,TOT,PC_LF,2006-Q1,10.53333,
DEU,HUR,TOT,PC_LF,2006-Q2,10.2,
DEU,HUR,TOT,PC_LF,2006-Q3,9.9,
DEU,HUR,TOT,PC_LF,2006-Q4,9.566667,
DEU,HUR,TOT,PC_LF,2007-Q1,9.066667,
DEU,HUR,TOT,PC_LF,2007-Q2,8.666667,
DEU,HUR,TOT,PC_LF,2007-Q3,8.433333,
DEU,HUR,TOT,PC_LF,2007-Q4,8.2,
DEU,HUR,TOT,PC_LF,2008-Q1,7.9,
DEU,HUR,TOT,PC_LF,2008-Q2,7.566667,
DEU,HUR,TOT,PC_LF,2008-Q3,7.133333,
DEU,HUR,TOT,PC_LF,2008-Q4,7,
DEU,HUR,TOT,PC_LF,2009-Q1,7.133333,
DEU,HUR,TOT,PC_LF,2009-Q2,7.333333,
DEU,HUR,TOT,PC_LF,2009-Q3,7.366667,
DEU,HUR,TOT,PC_LF,2009-Q4,7.133333,
DEU,HUR,TOT,PC_LF,2010-Q1,6.966667,
DEU,HUR,TOT,PC_LF,2010-Q2,6.666667,
DEU,HUR,TOT,PC_LF,2010-Q3,6.366667,
DEU,HUR,TOT,PC_LF,2010-Q4,6.2,
DEU,HUR,TOT,PC_LF,2011-Q1,5.866667,
DEU,HUR,TOT,PC_LF,2011-Q2,5.566667,
DEU,HUR,TOT,PC_LF,2011-Q3,5.433333,
DEU,HUR,TOT,PC_LF,2011-Q4,5.233333,
DEU,HUR,TOT,PC_LF,2012-Q1,5.1,
DEU,HUR,TOT,PC_LF,2012-Q2,5.1,
DEU,HUR,TOT,PC_LF,2012-Q3,5.033333,
DEU,HUR,TOT,PC_LF,2012-Q4,5,
DEU,HUR,TOT,PC_LF,2013-Q1,5.066667,
DEU,HUR,TOT,PC_LF,2013-Q2,4.966667,
DEU,HUR,TOT,PC_LF,2013-Q3,4.9,
DEU,HUR,TOT,PC_LF,2013-Q4,4.833333,
DEU,HUR,TOT,PC_LF,2014-Q1,4.8,
DEU,HUR,TOT,PC_LF,2014-Q2,4.733333,
DEU,HUR,TOT,PC_LF,2014-Q3,4.7,
DEU,HUR,TOT,PC_LF,2014-Q4,4.633333,
DEU,HUR,TOT,PC_LF,2015-Q1,4.5,
DEU,HUR,TOT,PC_LF,2015-Q2,4.4,
DEU,HUR,TOT,PC_LF,2015-Q3,4.3,
DEU,HUR,TOT,PC_LF,2015-Q4,4.233333,
DEU,HUR,TOT,PC_LF,2016-Q1,4.133333,
DEU,HUR,TOT,PC_LF,2016-Q2,4,
DEU,HUR,TOT,PC_LF,2016-Q3,3.866667,
DEU,HUR,TOT,PC_LF,2016-Q4,3.733333,
DEU,HUR,TOT,PC_LF,2017-Q1,3.7,
DEU,HUR,TOT,PC_LF,2017-Q2,3.6,
DEU,HUR,TOT,PC_LF,2017-Q3,3.5,
DEU,HUR,TOT,PC_LF,2017-Q4,3.433333,
DEU,HUR,TOT,PC_LF,2018-Q1,3.3,
DEU,HUR,TOT,PC_LF,2018-Q2,3.233333,
DEU,HUR,TOT,PC_LF,2018-Q3,3.2,
DEU,HUR,TOT,PC_LF,2018-Q4,3.1,
DEU,HUR,TOT,PC_LF,2019-Q1,3.033333,
DEU,HUR,TOT,PC_LF,2019-Q2,2.933333,
DEU,HUR,TOT,PC_LF,2019-Q3,2.9,
DEU,HUR,TOT,PC_LF,2019-Q4,3.1,
DEU,HUR,TOT,PC_LF,2020-Q1,3.3,
DEU,HUR,TOT,PC_LF,2020-Q2,3.6,
DEU,HUR,TOT,PC_LF,2020-Q3,3.866667,
DEU,HUR,TOT,PC_LF,2020-Q4,3.9,
DEU,HUR,TOT,PC_LF,2021-Q1,3.866667,
DEU,HUR,TOT,PC_LF,2021-Q2,3.7,
DEU,HUR,TOT,PC_LF,2021-Q3,3.466667,
DEU,HUR,TOT,PC_LF,2021-Q4,3.266667,
DEU,HUR,TOT,PC_LF,2022-Q1,3.066667,
DEU,HUR,TOT,PC_LF,2022-Q2,3,
DEU,HUR,TOT,PC_LF,2022-Q3,3,
GRC,HUR,TOT,PC_LF,1998-Q2,10.93333,
GRC,HUR,TOT,PC_LF,1998-Q3,11.1,
GRC,HUR,TOT,PC_LF,1998-Q4,11.3,
GRC,HUR,TOT,PC_LF,1999-Q1,11.4,
GRC,HUR,TOT,PC_LF,1999-Q2,12.03333,
GRC,HUR,TOT,PC_LF,1999-Q3,12.03333,
GRC,HUR,TOT,PC_LF,1999-Q4,12.33333,
GRC,HUR,TOT,PC_LF,2000-Q1,11.56667,
GRC,HUR,TOT,PC_LF,2000-Q2,11.46667,
GRC,HUR,TOT,PC_LF,2000-Q3,11.23333,
GRC,HUR,TOT,PC_LF,2000-Q4,10.63333,
GRC,HUR,TOT,PC_LF,2001-Q1,10.5,
GRC,HUR,TOT,PC_LF,2001-Q2,10.7,
GRC,HUR,TOT,PC_LF,2001-Q3,10.63333,
GRC,HUR,TOT,PC_LF,2001-Q4,10.86667,
GRC,HUR,TOT,PC_LF,2002-Q1,10.7,
GRC,HUR,TOT,PC_LF,2002-Q2,10.3,
GRC,HUR,TOT,PC_LF,2002-Q3,10.23333,
GRC,HUR,TOT,PC_LF,2002-Q4,10,
GRC,HUR,TOT,PC_LF,2003-Q1,9.733334,
GRC,HUR,TOT,PC_LF,2003-Q2,9.7,
GRC,HUR,TOT,PC_LF,2003-Q3,9.7,
GRC,HUR,TOT,PC_LF,2003-Q4,9.9,
GRC,HUR,TOT,PC_LF,2004-Q1,10.9,
GRC,HUR,TOT,PC_LF,2004-Q2,10.56667,
GRC,HUR,TOT,PC_LF,2004-Q3,10.53333,
GRC,HUR,TOT,PC_LF,2004-Q4,10.33333,
GRC,HUR,TOT,PC_LF,2005-Q1,10.06667,
GRC,HUR,TOT,PC_LF,2005-Q2,10,
GRC,HUR,TOT,PC_LF,2005-Q3,10.23333,
GRC,HUR,TOT,PC_LF,2005-Q4,9.8,
GRC,HUR,TOT,PC_LF,2006-Q1,9.333333,
GRC,HUR,TOT,PC_LF,2006-Q2,9.1,
GRC,HUR,TOT,PC_LF,2006-Q3,8.8,
GRC,HUR,TOT,PC_LF,2006-Q4,8.8,
GRC,HUR,TOT,PC_LF,2007-Q1,8.733334,
GRC,HUR,TOT,PC_LF,2007-Q2,8.433333,
GRC,HUR,TOT,PC_LF,2007-Q3,8.433333,
GRC,HUR,TOT,PC_LF,2007-Q4,8.066667,
GRC,HUR,TOT,PC_LF,2008-Q1,7.866667,
GRC,HUR,TOT,PC_LF,2008-Q2,7.566667,
GRC,HUR,TOT,PC_LF,2008-Q3,7.733333,
GRC,HUR,TOT,PC_LF,2008-Q4,8.033334,
GRC,HUR,TOT,PC_LF,2009-Q1,9.233334,
GRC,HUR,TOT,PC_LF,2009-Q2,9.4,
GRC,HUR,TOT,PC_LF,2009-Q3,9.9,
GRC,HUR,TOT,PC_LF,2009-Q4,10.53333,
GRC,HUR,TOT,PC_LF,2010-Q1,11.53333,
GRC,HUR,TOT,PC_LF,2010-Q2,12.43333,
GRC,HUR,TOT,PC_LF,2010-Q3,13.23333,
GRC,HUR,TOT,PC_LF,2010-Q4,14.46667,
GRC,HUR,TOT,PC_LF,2011-Q1,15.8,
GRC,HUR,TOT,PC_LF,2011-Q2,17,
GRC,HUR,TOT,PC_LF,2011-Q3,18.66667,
GRC,HUR,TOT,PC_LF,2011-Q4,20.9,
GRC,HUR,TOT,PC_LF,2012-Q1,22.36667,
GRC,HUR,TOT,PC_LF,2012-Q2,24.3,
GRC,HUR,TOT,PC_LF,2012-Q3,25.96667,
GRC,HUR,TOT,PC_LF,2012-Q4,26.7,
GRC,HUR,TOT,PC_LF,2013-Q1,27.4,
GRC,HUR,TOT,PC_LF,2013-Q2,27.96667,
GRC,HUR,TOT,PC_LF,2013-Q3,28.03333,
GRC,HUR,TOT,PC_LF,2013-Q4,27.8,
GRC,HUR,TOT,PC_LF,2014-Q1,27.33333,
GRC,HUR,TOT,PC_LF,2014-Q2,27,
GRC,HUR,TOT,PC_LF,2014-Q3,26.26667,
GRC,HUR,TOT,PC_LF,2014-Q4,25.9,
GRC,HUR,TOT,PC_LF,2015-Q1,25.93333,
GRC,HUR,TOT,PC_LF,2015-Q2,25.03333,
GRC,HUR,TOT,PC_LF,2015-Q3,24.7,
GRC,HUR,TOT,PC_LF,2015-Q4,24.4,
GRC,HUR,TOT,PC_LF,2016-Q1,24.36667,
GRC,HUR,TOT,PC_LF,2016-Q2,23.8,
GRC,HUR,TOT,PC_LF,2016-Q3,23.66667,
GRC,HUR,TOT,PC_LF,2016-Q4,23.7,
GRC,HUR,TOT,PC_LF,2017-Q1,23.1,
GRC,HUR,TOT,PC_LF,2017-Q2,21.86667,
GRC,HUR,TOT,PC_LF,2017-Q3,21.13333,
GRC,HUR,TOT,PC_LF,2017-Q4,21.23333,
GRC,HUR,TOT,PC_LF,2018-Q1,20.93333,
GRC,HUR,TOT,PC_LF,2018-Q2,19.76667,
GRC,HUR,TOT,PC_LF,2018-Q3,19.23333,
GRC,HUR,TOT,PC_LF,2018-Q4,19.1,
GRC,HUR,TOT,PC_LF,2019-Q1,19.2,
GRC,HUR,TOT,PC_LF,2019-Q2,17.73333,
GRC,HUR,TOT,PC_LF,2019-Q3,17.46667,
GRC,HUR,TOT,PC_LF,2019-Q4,17.03333,
GRC,HUR,TOT,PC_LF,2020-Q1,16.63333,
GRC,HUR,TOT,PC_LF,2020-Q2,19.43333,
GRC,HUR,TOT,PC_LF,2020-Q3,17.1,
GRC,HUR,TOT,PC_LF,2020-Q4,17.26667,
GRC,HUR,TOT,PC_LF,2021-Q1,16.5,
GRC,HUR,TOT,PC_LF,2021-Q2,15.93333,
GRC,HUR,TOT,PC_LF,2021-Q3,13.7,
GRC,HUR,TOT,PC_LF,2021-Q4,13.06667,
GRC,HUR,TOT,PC_LF,2022-Q1,13.16667,
GRC,HUR,TOT,PC_LF,2022-Q2,12.63333,
GRC,HUR,TOT,PC_LF,2022-Q3,12.23333,
HUN,HUR,TOT,PC_LF,1996-Q1,10.13333,
HUN,HUR,TOT,PC_LF,1996-Q2,10,
HUN,HUR,TOT,PC_LF,1996-Q3,9.8,
HUN,HUR,TOT,PC_LF,1996-Q4,9.433333,
HUN,HUR,TOT,PC_LF,1997-Q1,9.133333,
HUN,HUR,TOT,PC_LF,1997-Q2,9.033334,
HUN,HUR,TOT,PC_LF,1997-Q3,9,
HUN,HUR,TOT,PC_LF,1997-Q4,9.066667,
HUN,HUR,TOT,PC_LF,1998-Q1,9.1,
HUN,HUR,TOT,PC_LF,1998-Q2,8.9,
HUN,HUR,TOT,PC_LF,1998-Q3,8.566667,
HUN,HUR,TOT,PC_LF,1998-Q4,8.066667,
HUN,HUR,TOT,PC_LF,1999-Q1,7.166667,
HUN,HUR,TOT,PC_LF,1999-Q2,6.933333,
HUN,HUR,TOT,PC_LF,1999-Q3,6.733333,
HUN,HUR,TOT,PC_LF,1999-Q4,6.666667,
HUN,HUR,TOT,PC_LF,2000-Q1,6.566667,
HUN,HUR,TOT,PC_LF,2000-Q2,6.4,
HUN,HUR,TOT,PC_LF,2000-Q3,6.1,
HUN,HUR,TOT,PC_LF,2000-Q4,5.9,
HUN,HUR,TOT,PC_LF,2001-Q1,5.666667,
HUN,HUR,TOT,PC_LF,2001-Q2,5.6,
HUN,HUR,TOT,PC_LF,2001-Q3,5.533333,
HUN,HUR,TOT,PC_LF,2001-Q4,5.5,
HUN,HUR,TOT,PC_LF,2002-Q1,5.5,
HUN,HUR,TOT,PC_LF,2002-Q2,5.533333,
HUN,HUR,TOT,PC_LF,2002-Q3,5.633333,
HUN,HUR,TOT,PC_LF,2002-Q4,5.7,
HUN,HUR,TOT,PC_LF,2003-Q1,5.7,
HUN,HUR,TOT,PC_LF,2003-Q2,5.8,
HUN,HUR,TOT,PC_LF,2003-Q3,5.7,
HUN,HUR,TOT,PC_LF,2003-Q4,5.7,
HUN,HUR,TOT,PC_LF,2004-Q1,5.766667,
HUN,HUR,TOT,PC_LF,2004-Q2,5.9,
HUN,HUR,TOT,PC_LF,2004-Q3,6.166667,
HUN,HUR,TOT,PC_LF,2004-Q4,6.433333,
HUN,HUR,TOT,PC_LF,2005-Q1,6.766667,
HUN,HUR,TOT,PC_LF,2005-Q2,7.166667,
HUN,HUR,TOT,PC_LF,2005-Q3,7.366667,
HUN,HUR,TOT,PC_LF,2005-Q4,7.4,
HUN,HUR,TOT,PC_LF,2006-Q1,7.366667,
HUN,HUR,TOT,PC_LF,2006-Q2,7.333333,
HUN,HUR,TOT,PC_LF,2006-Q3,7.566667,
HUN,HUR,TOT,PC_LF,2006-Q4,7.566667,
HUN,HUR,TOT,PC_LF,2007-Q1,7.133333,
HUN,HUR,TOT,PC_LF,2007-Q2,7.133333,
HUN,HUR,TOT,PC_LF,2007-Q3,7.366667,
HUN,HUR,TOT,PC_LF,2007-Q4,7.833333,
HUN,HUR,TOT,PC_LF,2008-Q1,7.633333,
HUN,HUR,TOT,PC_LF,2008-Q2,7.633333,
HUN,HUR,TOT,PC_LF,2008-Q3,7.766667,
HUN,HUR,TOT,PC_LF,2008-Q4,8.2,B
HUN,HUR,TOT,PC_LF,2009-Q1,9.1,
HUN,HUR,TOT,PC_LF,2009-Q2,9.4,
HUN,HUR,TOT,PC_LF,2009-Q3,10.03333,
HUN,HUR,TOT,PC_LF,2009-Q4,10.26667,
HUN,HUR,TOT,PC_LF,2010-Q1,10.96667,
HUN,HUR,TOT,PC_LF,2010-Q2,10.9,
HUN,HUR,TOT,PC_LF,2010-Q3,10.66667,
HUN,HUR,TOT,PC_LF,2010-Q4,10.7,
HUN,HUR,TOT,PC_LF,2011-Q1,10.96667,
HUN,HUR,TOT,PC_LF,2011-Q2,10.66667,
HUN,HUR,TOT,PC_LF,2011-Q3,10.53333,
HUN,HUR,TOT,PC_LF,2011-Q4,10.6,
HUN,HUR,TOT,PC_LF,2012-Q1,11.1,
HUN,HUR,TOT,PC_LF,2012-Q2,10.7,
HUN,HUR,TOT,PC_LF,2012-Q3,10.3,
HUN,HUR,TOT,PC_LF,2012-Q4,10.56667,
HUN,HUR,TOT,PC_LF,2013-Q1,10.73333,
HUN,HUR,TOT,PC_LF,2013-Q2,9.933333,
HUN,HUR,TOT,PC_LF,2013-Q3,9.666667,
HUN,HUR,TOT,PC_LF,2013-Q4,8.933333,
HUN,HUR,TOT,PC_LF,2014-Q1,7.733333,
HUN,HUR,TOT,PC_LF,2014-Q2,7.933333,
HUN,HUR,TOT,PC_LF,2014-Q3,7.266667,
HUN,HUR,TOT,PC_LF,2014-Q4,7.1,
HUN,HUR,TOT,PC_LF,2015-Q1,7.3,
HUN,HUR,TOT,PC_LF,2015-Q2,6.766667,
HUN,HUR,TOT,PC_LF,2015-Q3,6.3,
HUN,HUR,TOT,PC_LF,2015-Q4,6.133333,
HUN,HUR,TOT,PC_LF,2016-Q1,5.6,
HUN,HUR,TOT,PC_LF,2016-Q2,5.033333,
HUN,HUR,TOT,PC_LF,2016-Q3,4.733333,
HUN,HUR,TOT,PC_LF,2016-Q4,4.4,
HUN,HUR,TOT,PC_LF,2017-Q1,4.233333,
HUN,HUR,TOT,PC_LF,2017-Q2,4.266667,
HUN,HUR,TOT,PC_LF,2017-Q3,3.966667,
HUN,HUR,TOT,PC_LF,2017-Q4,3.766667,
HUN,HUR,TOT,PC_LF,2018-Q1,3.6,
HUN,HUR,TOT,PC_LF,2018-Q2,3.5,
HUN,HUR,TOT,PC_LF,2018-Q3,3.666667,
HUN,HUR,TOT,PC_LF,2018-Q4,3.566667,
HUN,HUR,TOT,PC_LF,2019-Q1,3.333333,
HUN,HUR,TOT,PC_LF,2019-Q2,3.3,
HUN,HUR,TOT,PC_LF,2019-Q3,3.366667,
HUN,HUR,TOT,PC_LF,2019-Q4,3.266667,
HUN,HUR,TOT,PC_LF,2020-Q1,3.466667,
HUN,HUR,TOT,PC_LF,2020-Q2,4.533333,
HUN,HUR,TOT,PC_LF,2020-Q3,4.266667,
HUN,HUR,TOT,PC_LF,2020-Q4,4.233333,
HUN,HUR,TOT,PC_LF,2021-Q1,4.333333,
HUN,HUR,TOT,PC_LF,2021-Q2,4.2,
HUN,HUR,TOT,PC_LF,2021-Q3,3.866667,
HUN,HUR,TOT,PC_LF,2021-Q4,3.766667,
HUN,HUR,TOT,PC_LF,2022-Q1,3.566667,
HUN,HUR,TOT,PC_LF,2022-Q2,3.3,
HUN,HUR,TOT,PC_LF,2022-Q3,3.566667,
ISL,HUR,TOT,PC_LF,2003-Q1,3.7,
ISL,HUR,TOT,PC_LF,2003-Q2,3.5,
ISL,HUR,TOT,PC_LF,2003-Q3,3.366667,
ISL,HUR,TOT,PC_LF,2003-Q4,3.466667,
ISL,HUR,TOT,PC_LF,2004-Q1,3.466667,
ISL,HUR,TOT,PC_LF,2004-Q2,3.3,
ISL,HUR,TOT,PC_LF,2004-Q3,3.4,
ISL,HUR,TOT,PC_LF,2004-Q4,3.3,
ISL,HUR,TOT,PC_LF,2005-Q1,3,
ISL,HUR,TOT,PC_LF,2005-Q2,2.833333,
ISL,HUR,TOT,PC_LF,2005-Q3,2.966667,
ISL,HUR,TOT,PC_LF,2005-Q4,2.933333,
ISL,HUR,TOT,PC_LF,2006-Q1,3,
ISL,HUR,TOT,PC_LF,2006-Q2,3.3,
ISL,HUR,TOT,PC_LF,2006-Q3,3.233333,
ISL,HUR,TOT,PC_LF,2006-Q4,3.033333,
ISL,HUR,TOT,PC_LF,2007-Q1,2.8,
ISL,HUR,TOT,PC_LF,2007-Q2,2.566667,
ISL,HUR,TOT,PC_LF,2007-Q3,2.7,
ISL,HUR,TOT,PC_LF,2007-Q4,2.633333,
ISL,HUR,TOT,PC_LF,2008-Q1,2.8,
ISL,HUR,TOT,PC_LF,2008-Q2,2.933333,
ISL,HUR,TOT,PC_LF,2008-Q3,3.7,
ISL,HUR,TOT,PC_LF,2008-Q4,4.9,
ISL,HUR,TOT,PC_LF,2009-Q1,6.633333,
ISL,HUR,TOT,PC_LF,2009-Q2,7.7,
ISL,HUR,TOT,PC_LF,2009-Q3,7.966667,
ISL,HUR,TOT,PC_LF,2009-Q4,8.333333,
ISL,HUR,TOT,PC_LF,2010-Q1,8.333333,
ISL,HUR,TOT,PC_LF,2010-Q2,8.5,
ISL,HUR,TOT,PC_LF,2010-Q3,8.366667,
ISL,HUR,TOT,PC_LF,2010-Q4,8.666667,
ISL,HUR,TOT,PC_LF,2011-Q1,8.366667,
ISL,HUR,TOT,PC_LF,2011-Q2,7.966667,
ISL,HUR,TOT,PC_LF,2011-Q3,7.433333,
ISL,HUR,TOT,PC_LF,2011-Q4,7.233333,
ISL,HUR,TOT,PC_LF,2012-Q1,7.433333,
ISL,HUR,TOT,PC_LF,2012-Q2,7.1,
ISL,HUR,TOT,PC_LF,2012-Q3,6.6,
ISL,HUR,TOT,PC_LF,2012-Q4,6.233333,
ISL,HUR,TOT,PC_LF,2013-Q1,6.133333,
ISL,HUR,TOT,PC_LF,2013-Q2,6.033333,
ISL,HUR,TOT,PC_LF,2013-Q3,6,
ISL,HUR,TOT,PC_LF,2013-Q4,5.933333,
ISL,HUR,TOT,PC_LF,2014-Q1,5.766667,
ISL,HUR,TOT,PC_LF,2014-Q2,5.533333,
ISL,HUR,TOT,PC_LF,2014-Q3,5.466667,
ISL,HUR,TOT,PC_LF,2014-Q4,5.1,
ISL,HUR,TOT,PC_LF,2015-Q1,5.1,
ISL,HUR,TOT,PC_LF,2015-Q2,4.766667,
ISL,HUR,TOT,PC_LF,2015-Q3,4.3,
ISL,HUR,TOT,PC_LF,2015-Q4,3.9,
ISL,HUR,TOT,PC_LF,2016-Q1,3.7,
ISL,HUR,TOT,PC_LF,2016-Q2,3.433333,
ISL,HUR,TOT,PC_LF,2016-Q3,3.3,
ISL,HUR,TOT,PC_LF,2016-Q4,3.5,
ISL,HUR,TOT,PC_LF,2017-Q1,3.333333,
ISL,HUR,TOT,PC_LF,2017-Q2,3.2,
ISL,HUR,TOT,PC_LF,2017-Q3,3.266667,
ISL,HUR,TOT,PC_LF,2017-Q4,3.333333,
ISL,HUR,TOT,PC_LF,2018-Q1,3.133333,
ISL,HUR,TOT,PC_LF,2018-Q2,3.1,
ISL,HUR,TOT,PC_LF,2018-Q3,3.2,
ISL,HUR,TOT,PC_LF,2018-Q4,3.2,
ISL,HUR,TOT,PC_LF,2019-Q1,3.3,
ISL,HUR,TOT,PC_LF,2019-Q2,3.633333,
ISL,HUR,TOT,PC_LF,2019-Q3,4.133333,
ISL,HUR,TOT,PC_LF,2019-Q4,4.333333,
ISL,HUR,TOT,PC_LF,2020-Q1,5,
ISL,HUR,TOT,PC_LF,2020-Q2,5.933333,
ISL,HUR,TOT,PC_LF,2020-Q3,6.533333,
ISL,HUR,TOT,PC_LF,2020-Q4,7.066667,
ISL,HUR,TOT,PC_LF,2021-Q1,6.933333,
ISL,HUR,TOT,PC_LF,2021-Q2,6.233333,
ISL,HUR,TOT,PC_LF,2021-Q3,5.066667,
ISL,HUR,TOT,PC_LF,2021-Q4,4.466667,
ISL,HUR,TOT,PC_LF,2022-Q1,3.966667,
ISL,HUR,TOT,PC_LF,2022-Q2,3.533333,
ISL,HUR,TOT,PC_LF,2022-Q3,3.566667,
IRL,HUR,TOT,PC_LF,1983-Q1,13.16667,
IRL,HUR,TOT,PC_LF,1983-Q2,13.7,
IRL,HUR,TOT,PC_LF,1983-Q3,14.13333,
IRL,HUR,TOT,PC_LF,1983-Q4,14.6,
IRL,HUR,TOT,PC_LF,1984-Q1,15.06667,
IRL,HUR,TOT,PC_LF,1984-Q2,15.36667,
IRL,HUR,TOT,PC_LF,1984-Q3,15.6,
IRL,HUR,TOT,PC_LF,1984-Q4,15.96667,
IRL,HUR,TOT,PC_LF,1985-Q1,16.5,
IRL,HUR,TOT,PC_LF,1985-Q2,16.73333,
IRL,HUR,TOT,PC_LF,1985-Q3,17,
IRL,HUR,TOT,PC_LF,1985-Q4,16.96667,
IRL,HUR,TOT,PC_LF,1986-Q1,16.83333,
IRL,HUR,TOT,PC_LF,1986-Q2,16.83333,
IRL,HUR,TOT,PC_LF,1986-Q3,16.83333,
IRL,HUR,TOT,PC_LF,1986-Q4,16.76667,
IRL,HUR,TOT,PC_LF,1987-Q1,16.73333,
IRL,HUR,TOT,PC_LF,1987-Q2,16.7,
IRL,HUR,TOT,PC_LF,1987-Q3,16.53333,
IRL,HUR,TOT,PC_LF,1987-Q4,16.5,
IRL,HUR,TOT,PC_LF,1988-Q1,16.5,
IRL,HUR,TOT,PC_LF,1988-Q2,16.33333,
IRL,HUR,TOT,PC_LF,1988-Q3,16.16667,
IRL,HUR,TOT,PC_LF,1988-Q4,15.83333,
IRL,HUR,TOT,PC_LF,1989-Q1,15.36667,
IRL,HUR,TOT,PC_LF,1989-Q2,15,
IRL,HUR,TOT,PC_LF,1989-Q3,14.46667,
IRL,HUR,TOT,PC_LF,1989-Q4,14.06667,
IRL,HUR,TOT,PC_LF,1990-Q1,13.63333,
IRL,HUR,TOT,PC_LF,1990-Q2,13.2,
IRL,HUR,TOT,PC_LF,1990-Q3,13.26667,
IRL,HUR,TOT,PC_LF,1990-Q4,13.56667,
IRL,HUR,TOT,PC_LF,1991-Q1,14.1,
IRL,HUR,TOT,PC_LF,1991-Q2,14.7,
IRL,HUR,TOT,PC_LF,1991-Q3,15.03333,
IRL,HUR,TOT,PC_LF,1991-Q4,15.1,
IRL,HUR,TOT,PC_LF,1992-Q1,15.2,
IRL,HUR,TOT,PC_LF,1992-Q2,15.23333,
IRL,HUR,TOT,PC_LF,1992-Q3,15.5,
IRL,HUR,TOT,PC_LF,1992-Q4,15.66667,
IRL,HUR,TOT,PC_LF,1993-Q1,15.83333,
IRL,HUR,TOT,PC_LF,1993-Q2,15.76667,
IRL,HUR,TOT,PC_LF,1993-Q3,15.53333,
IRL,HUR,TOT,PC_LF,1993-Q4,15.4,
IRL,HUR,TOT,PC_LF,1994-Q1,15.13333,
IRL,HUR,TOT,PC_LF,1994-Q2,14.66667,
IRL,HUR,TOT,PC_LF,1994-Q3,14.13333,
IRL,HUR,TOT,PC_LF,1994-Q4,13.46667,
IRL,HUR,TOT,PC_LF,1995-Q1,12.7,
IRL,HUR,TOT,PC_LF,1995-Q2,12.23333,
IRL,HUR,TOT,PC_LF,1995-Q3,12.1,
IRL,HUR,TOT,PC_LF,1995-Q4,12.1,
IRL,HUR,TOT,PC_LF,1996-Q1,12,
IRL,HUR,TOT,PC_LF,1996-Q2,11.83333,
IRL,HUR,TOT,PC_LF,1996-Q3,11.63333,
IRL,HUR,TOT,PC_LF,1996-Q4,11.13333,
IRL,HUR,TOT,PC_LF,1997-Q1,10.63333,
IRL,HUR,TOT,PC_LF,1997-Q2,10.2,
IRL,HUR,TOT,PC_LF,1997-Q3,9.6,
IRL,HUR,TOT,PC_LF,1997-Q4,9,
IRL,HUR,TOT,PC_LF,1998-Q1,8.333333,
IRL,HUR,TOT,PC_LF,1998-Q2,7.766667,
IRL,HUR,TOT,PC_LF,1998-Q3,7.3,
IRL,HUR,TOT,PC_LF,1998-Q4,6.8,
IRL,HUR,TOT,PC_LF,1999-Q1,6.366667,
IRL,HUR,TOT,PC_LF,1999-Q2,6.2,
IRL,HUR,TOT,PC_LF,1999-Q3,5.566667,
IRL,HUR,TOT,PC_LF,1999-Q4,5.5,
IRL,HUR,TOT,PC_LF,2000-Q1,4.8,
IRL,HUR,TOT,PC_LF,2000-Q2,4.6,
IRL,HUR,TOT,PC_LF,2000-Q3,4.266667,
IRL,HUR,TOT,PC_LF,2000-Q4,3.9,
IRL,HUR,TOT,PC_LF,2001-Q1,3.966667,
IRL,HUR,TOT,PC_LF,2001-Q2,4,
IRL,HUR,TOT,PC_LF,2001-Q3,4.366667,
IRL,HUR,TOT,PC_LF,2001-Q4,4.4,
IRL,HUR,TOT,PC_LF,2002-Q1,4.533333,
IRL,HUR,TOT,PC_LF,2002-Q2,4.633333,
IRL,HUR,TOT,PC_LF,2002-Q3,4.5,
IRL,HUR,TOT,PC_LF,2002-Q4,5.233333,
